id,text,n_tokens,document_ids,entity_ids,relationship_ids
7383c69e93bb8c8648181f5355d2c9a7," LLMs for knowledge graph creation (Tra
janoska et al., 2023) and completion (Yao et al., 2023), as well as for the extraction of causal
 graphs (Ban et al., 2023; Zhang et al., 2024) from source texts. They also include forms of ad
vanced RAG (Gao et al., 2023) where the index is a knowledge graph (KAPING, Baek et al., 2023),
 where subsets of the graph structure (G-Retriever, He et al., 2024) or derived graph metrics (Graph
ToolFormer, Zhang, 2023) are the objects of enquiry, where narrative outputs are strongly grounded
 in the facts of retrieved subgraphs (SURGE, Kang et al., 2023), where retrieved event-plot sub
graphs are serialized using narrative templates (FABULA, Ranade and Joshi, 2023), and where the
 system supports both creation and traversal of text-relationship graphs for multi-hop question an
swering (Wang et al., 2023b). In terms of open-source software, a variety a graph databases are
 supported by both the LangChain (LangChain, 2024) and LlamaIndex (LlamaIndex, 2024) libraries,
 while a moregeneral class of graph-based RAG applications is also emerging, including systems that
 can create and reason",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['1ca24718a96b47f3a8855550506c4b41' '83c76fbd2a004d90a5b0a6736ffed61d'
 'd9779c41e3c74fe0b26e23822a4b995b' '9d7a563b3b2d405092c31f1fe08cff77'
 'bd43f3d439a54781bd4b721a9a269b92' 'adc0f95733e74351a891c4dadf650a52'
 '225105a7be14447cb03186bd40756059' 'efce8a9d61254447a26aee99e53f0398'
 '4a75a9f0b18a48bea9c0601c0fc395c4' 'e19287afe00a431f9a593a4827d1b448'
 'f2c06f3a0c704296bf3353b91ee8af47' 'f512103ed4624accac6cbbf90d7d250a'
 '2325dafe50d1435cbee8ebcaa69688df']","['5d507985f2f540d8a1fa2d1191eae2a8' '5fa2eec73bec481b85eba22ea7a2a927'
 'e6aa5eedca984c56b5fa5e179127951d' '1c4bd4ba4ef64a93acd55faa8fd97ca9'
 '5b85c70d578c4d67b5cb4743552bd559' '956113fb770840c38bce65bb5832f988']"
e015335cdcae20e6546fe7cbdef56c1a," and where the
 system supports both creation and traversal of text-relationship graphs for multi-hop question an
swering (Wang et al., 2023b). In terms of open-source software, a variety a graph databases are
 supported by both the LangChain (LangChain, 2024) and LlamaIndex (LlamaIndex, 2024) libraries,
 while a moregeneral class of graph-based RAG applications is also emerging, including systems that
 can create and reason over knowledge graphs in both Neo4J (NaLLM, Neo4J, 2024) and Nebula
Graph (GraphRAG, NebulaGraph, 2024) formats. Unlike our Graph RAG approach, however, none
 of these systems use the natural modularity of graphs to partition data for global summarization.
 5 Discussion
 Limitations of evaluation approach. Our evaluation to date has only examined a certain class of
 sensemaking questions for two corpora in the region of 1 million tokens. More work is needed
 to understand how performance varies across different ranges of question types, data types, and
 dataset sizes, as well as to validate our sensemaking questions and target metrics with end users.
 Comparison of fabrication rates, e.g., using approaches like SelfCheckGPT (Manakul et al., 2023),
 would also improve on the current analysis.
 Trade-offs of building a graph index. We consistently observed Graph RAG achieve the best",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['3d6b216c14354332b1bf1927ba168986' 'f2c06f3a0c704296bf3353b91ee8af47'
 'f512103ed4624accac6cbbf90d7d250a' '469aeef98cd1421fa123277b93d7b83a'
 '2fb66f9a0de6406d83b61742a3b52cd6' 'b0e6cfd979ea48b997019b059999d3c2'
 'ef00ec3a324f4f5986141401002af3f6']","['4b3fc569d91f4a7aa6501ad4fcf67b7a' '956113fb770840c38bce65bb5832f988'
 '785bb55e79954b0c84a4a53cd7f0b454' '1239281fd3774b91a99358c9c1e6ee1c'
 '32b29a842b224f4c99fa1d5c764efc9a' 'f5ae7dc11fd64822a3a15e7d3839031a'
 'e1e254e67719488894eaa3553112a8cf']"
7040ba36a7c09899a355d14a30d65375," the region of 1 million tokens. More work is needed
 to understand how performance varies across different ranges of question types, data types, and
 dataset sizes, as well as to validate our sensemaking questions and target metrics with end users.
 Comparison of fabrication rates, e.g., using approaches like SelfCheckGPT (Manakul et al., 2023),
 would also improve on the current analysis.
 Trade-offs of building a graph index. We consistently observed Graph RAG achieve the best head
to-head results against other methods, but in many cases the graph-free approach to global summa
rization of source texts performed competitively. The real-world decision about whether to invest in
 building a graph index depends on multiple factors, including the compute budget, expected number
 of lifetime queries per dataset, and value obtained from other aspects of the graph index (including
 the generic community summaries and the use of other graph-related RAG approaches).
 Future work. The graph index, rich text annotations, and hierarchical community structure support
ing the current Graph RAG approach offer many possibilities for refinement and adaptation. This
 includes RAG approaches that operate in a more local manner, via embedding-based matching of
 user queries and graph annotations, as well as the possibility of hybrid RAG schemes that combine
 embedding-based matching against community reports before employing our map-reduce summa
rization mechanisms. This “roll-up” operation could also be extended across more levels of the
 community hierarchy",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['32ee140946e5461f9275db664dc541a5' '59c726a8792d443e84ab052cb7942b4a'
 '5ac60a941a5b4934bdc43d2f87de601c' 'ef00ec3a324f4f5986141401002af3f6'
 'a542fd7aed7341468028928937ea2983' '1c5e296a5ac541c1b5cac4357537c22d'
 '5ecf534a9ffe46e0b1c2144110c691c0' '4d183e7007624fcd98af96b9d752c16d'
 '718c507cb8ac49e6a35c251ac951b5ca' 'b45ef27279c043269b23b894461d7d8c'
 '10983a248cc448c59c94df4d1d0898f0' 'e2ec7d3cdbeb4dd086ae6eb399332363'
 '67f10971666240ea930f3b875aabdc1a' '8b95083939ad4771b57a97c2d5805f36']","['acd35bb6b3cb4979a3f3fb68a86b3b05' '9e1e7f67ba044c7fbf64723af1ade58e'
 '09045ef5c4314dde9a631a206274563f' '1b9baa98ede84164883e8cdcbc7000c1'
 'e4f3fcc475a74756925b730caffcb70d' 'c23761290af24cf29adc1ee8644bdad0'
 'de51b828ce1f442bbb19a7b20bce9dda' '4a3ff6a3471945fd8c7fd5c171c56d56'
 '31bb84eb2a834dabacc0ed51af4fcefd' '5070012e83e7442381bcba1cdacdb7d8'
 'ebdd79169d7d41b99faf09b039a66204' 'e036534e17b24dd2895167a20873230f'
 'a00bc5e4be634b08b1f084b6a07abafd' 'ce8241c964724429bb361b7b53867007'
 '61cd7f168f7f44d6a23415e9497f1e65' '3be77a7b57e34c55acc1f1dfbc64ee10'
 '751c564f8ff6444d9d4c8de4a677e655' '96963c158fb64680bded290f442ff9aa'
 'bdbfbde5dd244447a2a0674b30ae3e8f' 'f970bfe31db74929abff6ea38e5d18e6'
 '6f0c2a8b79e6406a8ab7a20864ae2ce2' '7b09e60e33f44ffdab9c656c5b9c1d50'
 '8b7beab7c0a143aea7bffc31df7528d5']"
5e2933c9646c751e6a60c9de12a255f2," text annotations, and hierarchical community structure support
ing the current Graph RAG approach offer many possibilities for refinement and adaptation. This
 includes RAG approaches that operate in a more local manner, via embedding-based matching of
 user queries and graph annotations, as well as the possibility of hybrid RAG schemes that combine
 embedding-based matching against community reports before employing our map-reduce summa
rization mechanisms. This “roll-up” operation could also be extended across more levels of the
 community hierarchy, as well as implemented as a more exploratory “drill down” mechanism that
 follows the information scent contained in higher-level community summaries.
 6 Conclusion
 We have presented a global approach to Graph RAG, combining knowledge graph generation,
 retrieval-augmented generation (RAG), and query-focused summarization (QFS) to support human
 sensemaking over entire text corpora. Initial evaluations show substantial improvements over a
 na¨ ıve RAG baseline for both the comprehensiveness and diversity of answers, as well as favorable
 comparisons to a global but graph-free approach using map-reduce source text summarization. For
 situations requiring many global queries over the same dataset, summaries of root-level communi
ties in the entity-based graph index provide a data index that is both superior to na¨ ıve RAG and
 achieves competitive performance to other global methods at a fraction of the token cost.
 An open-source, Python-based implementation of both global and local Graph",300,['78b4407b9fac94c6e276c9a6a5cd0745'],"['101572f552b54e529fe7765c05168981' 'ba481175ee1d4329bf07757a30abd3a1'
 '3c4062de44d64870a3cc5913d5769244' '24652fab20d84381b112b8491de2887e'
 'd4602d4a27b34358baa86814a3836d68']","['d984f08ad62f47ab9aabb9aeec1b245e' '43603c7868164ac38c659bce7a77f45a'
 '54a20cc6062d4b7193d023b6ff20461f']"
e31d2d134cf501c93f9445914d7350f9,"iveness and diversity of answers, as well as favorable
 comparisons to a global but graph-free approach using map-reduce source text summarization. For
 situations requiring many global queries over the same dataset, summaries of root-level communi
ties in the entity-based graph index provide a data index that is both superior to na¨ ıve RAG and
 achieves competitive performance to other global methods at a fraction of the token cost.
 An open-source, Python-based implementation of both global and local Graph RAG approaches is
 forthcoming at https://aka.ms/graphrag.


",114,['78b4407b9fac94c6e276c9a6a5cd0745'],"['68e0c60d2e8845d89d9d0ad397833648' '36be44627ece444284f9e759b8cd25c6'
 'a64b4b17b07a44e4b1ac33580d811936' '423b72bbd56f4caa98f3328202c1c3c9'
 '5c7ef01f46a94641bf1ae5cd25f8a538' 'aefde1f7617f4c0e9aed31db77f6d862'
 'ad52ba79a84748a49067e53b1d5095f9']","['fcdc0cc5ff93453eb0b94b9254760999' 'd03eb34a0612420680555ab9f10d03d5'
 'b066746cdff7440c8a3591f0c098201d' '1e2eded8ef7b4b458c33fbc2d36c4380']"
251e8d332b451d900df961cbe215bca0,"GraphRAG Indexing 🤖
The GraphRAG indexing package is a data pipeline and transformation suite that is designed to extract meaningful, structured data from unstructured text using LLMs.

Indexing Pipelines are configurable. They are composed of workflows, standard and custom steps, prompt templates, and input/output adapters. Our standard pipeline is designed to:

extract entities, relationships and claims from raw text
perform community detection in entities
generate community summaries and reports at multiple levels of granularity
embed entities into a graph vector space
embed text chunks into a textual vector space
The outputs of the pipeline can be stored in a variety of formats, including JSON and Parquet - or they can be handled manually via the Python API.

Getting Started
Requirements
See the requirements section in Get Started for details on setting up a development environment.

The Indexing Engine can be used in either a default configuration mode or with a custom pipeline. To configure GraphRAG, see the configuration documentation. After you have a config file you can run the pipeline using the CLI or the Python API.

Usage
CLI
# Via Poetry
poetry run poe cli --root <data_root> # default config mode
poetry run poe cli --config your_pipeline.yml # custom config mode

# Via Node
yarn run:index --root <data_root> # default config mode
yarn run:index --config your_pipeline.yml # custom config mode

Python API
from graphrag.index import",300,['a75a18ec511e6735c719807c25a3b3d7'],"['289616058bf4495887292003b27ba216' '7ffa3a064bce468082739c5a164df5a3'
 'ce36d1d637cf4a4e93f5e37ffbc6bd76' 'eeb9c02c0efa4131b9e95d33c31019fc'
 '7b2472c5dd9949c58828413387b94659' 'bdddcb17ba6c408599dd395ce64f960a'
 'bc70fee2061541148833d19e86f225b3']","['c59e3e931b0f4cf888c2eb70857ee753' 'd1e9c550a0e74c48ae81c319f26ccafc'
 '3730b5d759ba4fd28a54af0a02151f09' '82b7f7c27e2348f880c94ffb80942de7'
 '0980c4f558654466b4d691d0cb7ce16d' 'f1e47cf5daa441649c3474c3339bb704']"
f3a07680cbe8ab1f6055369da05f4f38,"2"",  # from above
                    ""to"": ""col_multiplied"",  # new column name
                    ""operator"": ""*"",  # multiply the two columns
                },
                # Since we're trying to act on the default input, we don't need explicitly to specify an input
            }
        ]
    ),
]

dataset = pd.DataFrame([{""col1"": 2, ""col2"": 4}, {""col1"": 5, ""col2"": 10}])
outputs = []
async for output in await run_pipeline(dataset=dataset, workflows=workflows):
    outputs.append(output)
pipeline_result = outputs[-1]
print(pipeline_result)

Further Reading
To start developing within the GraphRAG project, see getting started
To understand the underlying concepts and execution model of the indexing library, see the architecture documentation
To get running with a series of examples, see the examples documentation
To read more about configuring the indexing engine, see the configuration documentation",198,['a75a18ec511e6735c719807c25a3b3d7'],"['859dedcc3736439a8a563419f16cb3d8' '7e0d14ca308b4796bdc675a64bd3a36e'
 '8323efc8e539419e9ca3c98e758f6609' 'a80c7c98c0b647f8b9f6f8cc09168e44'
 '2d66a15939294d21b83b3e277f0a4e46' '47f6d6573cf34e1096c95e36251dd60c'
 '2fbd74d5ccca4be99c5257b3ac95cfba' 'a2b1621a3e424ae29a6a73f00edbeca3']","['64be9b98299f4d349e0f4358685ca235' 'd221b743a51d464b87de3b72b85f6b59'
 '0119f233c8394b9584e55fadcce173f0' '2c2392247a35456da663adfcffd12e73'
 '167a32ff67ce4471baa8cf019ee7c17b' '556fba72a0854ce4831f6cfea6fd035e']"
bdb8f9e797229f596744d9636ab857b0,"Prompt Tuning ⚙️
This page provides an overview of the prompt tuning options available for the GraphRAG indexing engine.

Default Prompts
The default prompts are the simplest way to get started with the GraphRAG system. It is designed to work out-of-the-box with minimal configuration. You can find more detail about these prompts in the following links:

Entity/Relationship Extraction
Entity/Relationship Description Summarization
Claim Extraction
Community Reports
Auto Templating
Auto Templating leverages your input data and LLM interactions to create domain adaptive templates for the generation of the knowledge graph. It is highly encouraged to run it as it will yield better results when executing an Index Run. For more details about how to use it, please refer to the Auto Templating documentation.

Manual Configuration
Manual configuration is an advanced use-case. Most users will want to use the Auto Templating feature instead. Details about how to use manual configuration are available in the Manual Prompt Configuration documentation.

Prompt Tuning ⚙️
GraphRAG provides the ability to create domain adaptive templates for the generation of the knowledge graph. This step is optional, though it is highly encouraged to run it as it will yield better results when executing an Index Run.

The templates are generated by loading the inputs, splitting them into chunks (text units) and then running a series of LLM invocations and template substitutions to generate the final prompts. We suggest using the default values provided by the script, but in",300,['a9acbe32a842fc986348d830aeecab88'],"['f1c6eed066f24cbdb376b910fce29ed4' '9ab48505fb1b487babd0d1f6d3a3f980'
 'ec45e1c400654c4f875046926486ded7' '047cd93e9d704c7d8dadb6e79f9458df'
 '5b71ee73a5b6484495b2a0a75219426c' 'e1f524d4b9754ce2b64a0a4c8f73b854'
 'ae1fe1c014c54ec4bcdf10dbdaed5068' '92646910ee624bd7909fac2b5c0232e3']","['5b019e8652264136b95306bac70a2e25' '325fc9e2b37043b7af9f6ad338b09469'
 '056f23eb710f471393ae5dc417d83fd9' '8e2e6eeed5a04c9f80efbcfc624ced95'
 'ea6d546f1caa4b4aaacdad8b8af195ec' '267ce44e6dae43ee94d0d375ec08ef17']"
9b364093aeecfc789c70fc5bd9503487," Tuning ⚙️
GraphRAG provides the ability to create domain adaptive templates for the generation of the knowledge graph. This step is optional, though it is highly encouraged to run it as it will yield better results when executing an Index Run.

The templates are generated by loading the inputs, splitting them into chunks (text units) and then running a series of LLM invocations and template substitutions to generate the final prompts. We suggest using the default values provided by the script, but in this page you'll find the detail of each in case you want to further explore and tweak the template generation algorithm.

Prerequisites
Before running the automatic template generation make sure you have already initialized your workspace with the graphrag.index --init command. This will create the necessary configuration files and the default prompts. Refer to the Init Documentation for more information about the initialization process.

Usage
You can run the main script from the command line with various options:

python -m graphrag.prompt_tune [--root ROOT] [--domain DOMAIN]  [--method METHOD] [--limit LIMIT] [--language LANGUAGE] [--max-tokens MAX_TOKENS] [--chunk-size CHUNK_SIZE] [--no-entity-types] [--output OUTPUT]

Command-Line Options
--root (optional): The data project root directory, including the config files (YML, JSON, or .env). Defaults to the current directory.

--domain (optional): The domain related to your input data, such as 'space science', 'microbiology',",300,['a9acbe32a842fc986348d830aeecab88'],"['3d6b216c14354332b1bf1927ba168986' '05913bee89a94bca88449249e35ba74d'
 '57b8930790c34dcba4a32c6be703ed78']",['cbc1667556f84a5eadf867a823e6986c' 'a876d1ab79864396bc47a039225fd5c7']
9243633f55cccd0885ba553e14fa5e3f," ROOT] [--domain DOMAIN]  [--method METHOD] [--limit LIMIT] [--language LANGUAGE] [--max-tokens MAX_TOKENS] [--chunk-size CHUNK_SIZE] [--no-entity-types] [--output OUTPUT]

Command-Line Options
--root (optional): The data project root directory, including the config files (YML, JSON, or .env). Defaults to the current directory.

--domain (optional): The domain related to your input data, such as 'space science', 'microbiology', or 'environmental news'. If left empty, the domain will be inferred from the input data.

--method (optional): The method to select documents. Options are all, random, or top. Default is random.

--limit (optional): The limit of text units to load when using random or top selection. Default is 15.

--language (optional): The language to use for input processing. If it is different from the inputs' language, the LLM will translate. Default is """" meaning it will be automatically detected from the inputs.

--max-tokens (optional): Maximum token count for prompt generation. Default is 2000.

--chunk-size (optional): The size in tokens to use for generating text units from input documents. Default is 200.

--no-entity-types (optional): Use untyped entity extraction generation. We recommend using this when your data covers a lot of topics or it is highly randomized.

--output (optional): The folder to save the generated prompts.",300,['a9acbe32a842fc986348d830aeecab88'],"['fd9cb733b28d420cb5cef01e545a132c' '838c4498bc3c437f8d65428b580766a2'
 '1b893f24eb98477aad6ce49c0f26737e' '6573bc2af4f94596a3f4452a602d6fc4'
 '0dddcca0e5df4b16bc03a51a2d2d8e16' 'df40ad480a3c47299a6c8fad05349304'
 'fe98fb197d294b0b837aee8d5a98dfb1' 'feb9ddd0ac2949178f26a36949aa5422'
 'b4e4fa2e3dfc46e68d532d659b18d17d']","['40293e74dbc643e8ab6546dff759ac7c' '1834b753dc7f4a8b98c2317a551b56ee'
 'd3aa564fb4eb430a8ca6813ca76bfff6' 'd9b948357d96419ca135065ce1c360ef'
 'b95728a0b96b405cbccafa6c12fd8722']"
ce9cc3ed2e5f890d02e867ed0b0f8ff9," meaning it will be automatically detected from the inputs.

--max-tokens (optional): Maximum token count for prompt generation. Default is 2000.

--chunk-size (optional): The size in tokens to use for generating text units from input documents. Default is 200.

--no-entity-types (optional): Use untyped entity extraction generation. We recommend using this when your data covers a lot of topics or it is highly randomized.

--output (optional): The folder to save the generated prompts. Default is ""prompts"".

Example Usage
python -m graphrag.prompt_tune --root /path/to/project --domain ""environmental news"" --method random --limit 10 --language English --max-tokens 2048 --chunk-size 256 --no-entity-types --output /path/to/output

or, with minimal configuration (suggested):

python -m graphrag.prompt_tune --root /path/to/project --no-entity-types

Document Selection Methods
The auto template feature ingests the input data and then divides it into text units the size of the chunk size parameter. After that, it uses one of the following selection methods to pick a sample to work with for template generation:

random: Select text units randomly. This is the default and recommended option.
top: Select the head n text units.
all: Use all text units for the generation. Use only with small datasets; this option is not usually recommended.
Modify Env Vars
After running auto-templating,",300,['a9acbe32a842fc986348d830aeecab88'],"['fd9cb733b28d420cb5cef01e545a132c' '838c4498bc3c437f8d65428b580766a2'
 '1b893f24eb98477aad6ce49c0f26737e' '6573bc2af4f94596a3f4452a602d6fc4'
 '0dddcca0e5df4b16bc03a51a2d2d8e16' 'b4e4fa2e3dfc46e68d532d659b18d17d'
 'f58813d090b947a48c1b4614b92c3ec3' '30a251bc3d04430d82b5a1a98c7b8c75'
 '93e1d19f9bfa4c6b8962d56d10ea9483']","['40293e74dbc643e8ab6546dff759ac7c' 'fe18688bd4ef44d1a184ec6d1451a5cf'
 '0f1282bdfedb4f6e8765007a90dd2959' '540af5c5d4cd41ceb29c40c5fb02e2fe']"
4f37c0e9c3c9bac4e5c1c6821eea442e,"ests the input data and then divides it into text units the size of the chunk size parameter. After that, it uses one of the following selection methods to pick a sample to work with for template generation:

random: Select text units randomly. This is the default and recommended option.
top: Select the head n text units.
all: Use all text units for the generation. Use only with small datasets; this option is not usually recommended.
Modify Env Vars
After running auto-templating, you should modify the following environment variables (or config variables) to pick up the new prompts on your index run. Note: Please make sure to update the correct path to the generated prompts, in this example we are using the default ""prompts"" path.

GRAPHRAG_ENTITY_EXTRACTION_PROMPT_FILE = ""prompts/entity_extraction.txt""

GRAPHRAG_COMMUNITY_REPORT_PROMPT_FILE = ""prompts/community_report.txt""

GRAPHRAG_SUMMARIZE_DESCRIPTIONS_PROMPT_FILE = ""prompts/summarize_descriptions.txt""

Prompt Tuning⚙️
The GraphRAG indexer, by default, will run with a handful of prompts that are designed to work well in the broad context of knowledge discovery. However, it is quite common to want to tune the prompts to better suit your specific use case. We provide a means for you to do this by allowing you to specify a custom prompt file, which will each use a series of token-replacements internally",300,['a9acbe32a842fc986348d830aeecab88'],"['f1c6eed066f24cbdb376b910fce29ed4' '8046335ba70b434aa3188392a746fd78'
 '5c02b1ab32064c64a0f8b27b219e358a' 'c5f77ba0c261408780db3d50346f16b7'
 '453ecf5476f64f4a8d5020b95baf1314' '6a1d83c9ce2b483dbd7de5ab3ae2487d'
 '66c3dffb7d7a4fa8bb6b48a22ca917a6' '6f3dd1fd6d7f4df4af0656ed0525c92e']","['6bb11aa08b414232b5b45f10f5766f62' '179737fd23c943babdfae01ac5c6bfc3'
 '65a31e4da283411fb7c971f63d606723' '5d6dc034d2014e8c930fde69c31b99cf'
 '127cbb53940f4efa8e1807b4452375ba' 'f1ea6ef9539043ab887bcce22ccf9625']"
6a7157695d90d434b2625c3f05420916," = ""prompts/summarize_descriptions.txt""

Prompt Tuning⚙️
The GraphRAG indexer, by default, will run with a handful of prompts that are designed to work well in the broad context of knowledge discovery. However, it is quite common to want to tune the prompts to better suit your specific use case. We provide a means for you to do this by allowing you to specify a custom prompt file, which will each use a series of token-replacements internally.

Each of these prompts may be overridden by writing a custom prompt file in plaintext. We use token-replacements in the form of {token_name}, and the descriptions for the available tokens can be found below.

Entity/Relationship Extraction
Prompt Source

Tokens (values provided by extractor)
{input_text} - The input text to be processed.
{entity_types} - A list of entity types
{tuple_delimiter} - A delimiter for separating values within a tuple. A single tuple is used to represent an individual entity or relationship.
{record_delimiter} - A delimiter for separating tuple instances.
{completion_delimiter} - An indicator for when generation is complete.
Summarize Entity/Relationship Descriptions
Prompt Source

Tokens (values provided by extractor)
{entity_name} - The name of the entity or the source/target pair of the relationship.
{description_list} - A list of descriptions for the entity or relationship.
Claim Extraction
Prompt Source

Tokens (values provided by extractor",300,['a9acbe32a842fc986348d830aeecab88'],"['f1c6eed066f24cbdb376b910fce29ed4' '8870cf2b5df64d2cab5820f67e29b9f1'
 '047cd93e9d704c7d8dadb6e79f9458df' 'e1f524d4b9754ce2b64a0a4c8f73b854'
 '711eb39432794b0a91110358dd536517' '0e00585b08044954a254116665400463'
 'db0147eff2204a20b5e5e6bec7a8bae5']","['de31810d43174a52aa2f31b72f4542f5' 'a6ae1d99330443fcacb06ace15a0d937'
 'b37e5d15f3154ee39df016b8eac8de66' 'b50c4f053f0546029c4095b7b93aa05e'
 '0cea7f7a7fab49339cdd6fb02d0d183e']"
853bfe9a74a916130a20f81506bcaf09," to represent an individual entity or relationship.
{record_delimiter} - A delimiter for separating tuple instances.
{completion_delimiter} - An indicator for when generation is complete.
Summarize Entity/Relationship Descriptions
Prompt Source

Tokens (values provided by extractor)
{entity_name} - The name of the entity or the source/target pair of the relationship.
{description_list} - A list of descriptions for the entity or relationship.
Claim Extraction
Prompt Source

Tokens (values provided by extractor)
{input_text} - The input text to be processed.
{tuple_delimiter} - A delimiter for separating values within a tuple. A single tuple is used to represent an individual entity or relationship.
{record_delimiter} - A delimiter for separating tuple instances.
{completion_delimiter} - An indicator for when generation is complete.
Note: there is additional paramater for the Claim Description that is used in claim extraction. The default value is

""Any claims or facts that could be relevant to information discovery.""

See the configuration documentation for details on how to change this.

Generate Community Reports
Prompt Source

Tokens (values provided by extractor)
{input_text} - The input text to generate the report with. This will contain tables of entities and relationships.",253,['a9acbe32a842fc986348d830aeecab88'],"['67bb4f4678284819add02ba04f3b1103' '2033ec0487f04240abb3bdbe77b39087'
 'f026fab8fec948ae9e7baa2ad715e6ef' 'd0d7ed36d6f54b5d986dfd854096b728'
 'bf6a4c18f44042799eb7456a6b85b54a' 'fac4a59c2278498d83f9f1b4231ad62e']","['5b89f0d8101c419b86e1959cca2db848' 'cdb407fc600b45caa6f94f82e89d2e4f'
 '7f4905fcb43e4d6ca23e6d2b40f6958e']"
21cdf11c58927ae505d3d375d1b75c82," to information discovery.""

See the configuration documentation for details on how to change this.

Generate Community Reports
Prompt Source

Tokens (values provided by extractor)
{input_text} - The input text to generate the report with. This will contain tables of entities and relationships.",53,['a9acbe32a842fc986348d830aeecab88'],"['9ab48505fb1b487babd0d1f6d3a3f980' 'd6d2b5862ddc4c4d87deee3423506817'
 '47d588d26e2b4cccb68fe2af4c147c8f' 'c0f2dc03d8df400db4997c1a0babd6ad']","['e1ae27016d63447a8dfa021370cba0fa' 'f8c10f61a8f344cea7bdafa2d8af14b8'
 'aa7d003f25624e19bc88d3951d4dc943']"
84d24b5db902baca7217b5e3bb6ec462,"Get Started
Requirements
Python 3.10-3.12

To get started with the GraphRAG system, you have a few options:

👉 Use the GraphRAG Accelerator solution
👉 Install from pypi.
👉 Use it from source

Quickstart
To get started with the GraphRAG system we recommend trying the Solution Accelerator package. This provides a user-friendly end-to-end experience with Azure resources.

Top-Level Modules
Indexing Pipeline Overview
Query Engine Overview

Overview
The following is a simple end-to-end example for using the GraphRAG system. It shows how to use the system to index some text, and then use the indexed data to answer questions about the documents.

Install GraphRAG
pip install graphrag

Running the Indexer
Now we need to set up a data project and some initial configuration. Let's set that up. We're using the default configuration mode, which you can customize as needed using a config file, which we recommend, or environment variables.

First let's get a sample dataset ready:

mkdir -p ./ragtest/input

Now let's get a copy of A Christmas Carol by Charles Dickens from a trusted source

curl https://www.gutenberg.org/cache/epub/24022/pg24022.txt > ./ragtest/input/book.txt

Next we'll inject some required config variables:

Set Up Your Workspace Variables
First let's make sure to setup the required environment variables.",300,['b60327cd0428bd92d6c875c7541e3c6e'],"['b45241d70f0e43fca764df95b2b81f77' '0211d61aae834229a3a1e004ff5cc658'
 'ccbbbcc055c34709abcf103208c2c299' '989add81cf874018a569239b68d17ff2'
 'fd7d94fbab084bc380480abeef6bfade']","['36870a3393f6413e9bf647168eb6977a' 'f0a28fe3f68546dba7850815f7933275'
 '45b59feba7134bc18632cb42530c189a' '7747cd2048f94d378e83265b9561d921']"
5aaa26fbe97dc7573cd1a56d6fb11213," the GraphRAG pipeline. If you inspect the file, you'll see a single environment variable defined, GRAPHRAG_API_KEY=<API_KEY>. This is the API key for the OpenAI API or Azure OpenAI endpoint. You can replace this with your own API key.
settings.yaml contains the settings for the pipeline. You can modify this file to change the settings for the pipeline.
OpenAI and Azure OpenAI
To run in OpenAI mode, just make sure to update the value of GRAPHRAG_API_KEY in the .env file with your OpenAI API key.

Azure OpenAI
In addition, Azure OpenAI users should set the following variables in the settings.yaml file. To find the appropriate sections, just search for the llm: configuration, you should see two sections, one for the chat endpoint and one for the embeddings endpoint. Here is an example of how to configure the chat endpoint:

type: azure_openai_chat # Or azure_openai_embedding for embeddings
api_base: https://<instance>.openai.azure.com
api_version: 2024-02-15-preview # You can customize this for other versions
deployment_name: <azure_model_deployment_name>

For more details about configuring GraphRAG, see the configuration documentation.
To learn more about Initialization, refer to the Initialization documentation.
For more details about using the CLI, refer to the CLI documentation.
Running the Indexing pipeline
Finally we'll run the pipeline!

python -m",300,['b60327cd0428bd92d6c875c7541e3c6e'],"['0fbcca3f17c649a08aea64b5a7d9ef36' '005d2154da754b21adcd90ac921bd5f7'
 '711ba818354546cea69f1532b92a2f26' '5c4d8a8f9c104176b87d2bfdf04ae0bd'
 '5a781604f1fb4719b730f43f534627f6']","['d9b127eab2f64e338d7adcd186786a45' 'a18f7c9f58ca49d6acf18e1ca69d3033'
 'c4e9532dbc734264a0e3e827bc8014c6' '003e5d505a01434596c6d65ff20b0bdf'
 'f79358f3535045d9aad3b828df59293b']"
